103.831
82.1931
-31.8918
-33.2924
54.3134
-54.1377
-6.85326
-7.6521
49.7401
-45.5758
8.21189
7.10085
-13.7013
-0.325213
0.268452
-6.07503
2.35971
-2.888
-1.60541
2.70611
-17.9053
7.72711
7.21013
6.03788
-4.91396
1.38569
-2.36536
4.15962
-7.12304
8.89027
-3.90333
4.78617
-4.69981
4.63924
-1.00722
-34.1756
19.7836
6.13335
0.728524
3.45773
5.70583
5.32713
-1.53908
-6.88958
-3.39761
2.59916
2.48391
75.6781
-61.2783
-19.7614
-7.96707
5.37898
-0.772764
25.5242
-26.234
7.94592
5.17222
-7.9634
7.19281
13.9548
-15.8949
-4.54181
-4.81428
13.3599
21.1702
-7.56202
-6.28731
-12.9403
-2.19108
10.9347
-2.54684
-10.5332
9.29752
-1.22482
2.80123
4.369
-13.7709
22.8745
-6.65147
-4.05367
-14.027
-0.654081
2.09917
2.9911
7.19971
14.1739
-25.0264
26.5786
18.6325
-25.9436
-14.3287
-0.168759
-5.70796
0.645241
1.03809
-0.404751
1.90798
7.83703
-11.6324
5.78112
